Material_Sample_ID,Parent_Event_ID,Description,Created_At,Updated_At,Sequences,Associated data
ARMS_SWC_Gbg2_20200206_20200520_SF40,ARMS_Swedish_West_coast_Gbg2_20200206_20200520,,2021-05-14 22:27:51.844270+00:00,2021-05-14 22:27:52.228739+00:00,128,24
ARMS_SWC_Gbg2_20200206_20200520_MF500,ARMS_Swedish_West_coast_Gbg2_20200206_20200520,,2021-05-18 12:41:36.966640+00:00,2021-05-18 12:41:37.692469+00:00,31,24
ARMS_SWC_Gbg3_20200206_20200529_MF100,ARMS_Swedish_West_coast_Gbg3_20200206_20200529,,2021-04-30 22:31:39.552875+00:00,2021-04-30 22:31:39.847606+00:00,282,21
ARMS_SWC_Gbg3_20200206_20200529_MF500,ARMS_Swedish_West_coast_Gbg3_20200206_20200529,,2021-04-30 22:33:13.060114+00:00,2021-04-30 22:33:13.398727+00:00,233,21
ARMS_SWC_Gbg3_20200206_20200529_SF40,ARMS_Swedish_West_coast_Gbg3_20200206_20200529,,2021-04-30 22:34:14.998520+00:00,2021-04-30 22:34:15.294515+00:00,183,21
ARMS_SWC_Varberg1_20200213_20200603_MF500,ARMS_Swedish_West_coast_Varberg1_20200213_20200603,,2021-04-30 22:55:54.882379+00:00,2021-04-30 22:55:55.253952+00:00,71,23
ARMS_SWC_Varberg1_20200213_20200603_SF40,ARMS_Swedish_West_coast_Varberg1_20200213_20200603,,2021-04-30 22:56:45.447567+00:00,2021-04-30 22:56:45.837975+00:00,253,23
ARMS_SWC_Varberg1_20200213_20200603_MF100,ARMS_Swedish_West_coast_Varberg1_20200213_20200603,,2021-05-14 22:47:19.995650+00:00,2021-05-14 22:47:20.361788+00:00,89,23
ARMS_SWC_Varberg2_20200213_20200603_MF100,ARMS_Swedish_West_coast_Varberg2_20200213_20200603,,2021-04-30 22:57:41.028288+00:00,2021-04-30 22:57:41.397693+00:00,252,21
ARMS_SWC_Varberg2_20200213_20200603_MF500,ARMS_Swedish_West_coast_Varberg2_20200213_20200603,,2021-04-30 22:58:29.057855+00:00,2021-04-30 22:58:29.398277+00:00,191,21
ARMS_SWC_Varberg2_20200213_20200603_SF40,ARMS_Swedish_West_coast_Varberg2_20200213_20200603,,2021-04-30 22:59:15.896179+00:00,2021-04-30 22:59:16.255639+00:00,130,21
ARMS_SWC_Varberg3_20200213_20200603_MF100,ARMS_Swedish_West_coast_Varberg3_20200213_20200603,,2021-04-30 23:00:28.975513+00:00,2021-04-30 23:00:29.390135+00:00,244,26
ARMS_SWC_Varberg3_20200213_20200603_MF500,ARMS_Swedish_West_coast_Varberg3_20200213_20200603,,2021-04-30 23:01:18.013701+00:00,2021-04-30 23:01:18.411940+00:00,235,26
ARMS_SWC_Varberg3_20200213_20200603_SF40,ARMS_Swedish_West_coast_Varberg3_20200213_20200603,,2021-04-30 23:02:14.864687+00:00,2021-04-30 23:02:15.216973+00:00,163,26
ARMS_SWC_Marstrand2_20200228_20200527_MF500,ARMS_Swedish_West_coast_Marstrand2_20200228_20200527,,2021-04-30 22:48:42.246724+00:00,2021-04-30 22:48:42.601938+00:00,241,21
ARMS_SWC_Marstrand2_20200228_20200527_MF100,ARMS_Swedish_West_coast_Marstrand2_20200228_20200527,,2021-04-30 22:47:59.404840+00:00,2021-04-30 22:47:59.775379+00:00,280,21
ARMS_SWC_Marstrand2_20200228_20200527_SF40,ARMS_Swedish_West_coast_Marstrand2_20200228_20200527,,2021-04-30 22:49:29.653574+00:00,2021-04-30 22:49:30.002942+00:00,93,21
ARMS_SWC_Marstrand3_20200228_20200527_MF100,ARMS_Swedish_West_coast_Marstrand3_20200228_20200527,,2021-04-30 22:50:30.770597+00:00,2021-04-30 22:50:31.123293+00:00,308,19
ARMS_SWC_Marstrand3_20200228_20200527_MF500,ARMS_Swedish_West_coast_Marstrand3_20200228_20200527,,2021-05-14 22:39:00.760824+00:00,2021-05-14 22:39:01.090127+00:00,143,19
ARMS_SWC_Marstrand3_20200228_20200527_SF40,ARMS_Swedish_West_coast_Marstrand3_20200228_20200527,,2021-05-14 22:40:51.544886+00:00,2021-05-14 22:40:51.844191+00:00,200,19
ARMS_SWC_Helsingborg1_20200305_20200604_MF100,ARMS_Swedish_West_coast_Helsingborg1_20200305_20200604,,2021-04-30 22:37:58.803438+00:00,2021-04-30 22:37:59.119192+00:00,242,23
ARMS_SWC_Helsingborg1_20200305_20200604_MF500,ARMS_Swedish_West_coast_Helsingborg1_20200305_20200604,,2021-04-30 22:38:51.550478+00:00,2021-04-30 22:38:51.891928+00:00,180,23
ARMS_SWC_Helsingborg1_20200305_20200604_SF40,ARMS_Swedish_West_coast_Helsingborg1_20200305_20200604,,2021-05-14 22:31:29.579955+00:00,2021-05-14 22:31:29.942236+00:00,52,23
ARMS_SWC_Helsingborg2_20200305_20200604_SF40,ARMS_Swedish_West_coast_Helsingborg2_20200305_20200604,,2021-04-30 22:41:33.094327+00:00,2021-04-30 22:41:33.389808+00:00,191,23
ARMS_SWC_Helsingborg2_20200305_20200604_MF100,ARMS_Swedish_West_coast_Helsingborg2_20200305_20200604,,2021-04-30 22:39:56.429428+00:00,2021-04-30 22:39:56.760050+00:00,198,23
ARMS_SWC_Helsingborg2_20200305_20200604_MF500,ARMS_Swedish_West_coast_Helsingborg2_20200305_20200604,,2021-04-30 22:40:46.990809+00:00,2021-04-30 22:40:47.327449+00:00,205,23
ARMS_SWC_Marstrand1_20200228_20200527_MF100,ARMS_Swedish_West_coast_Marstrand1_20200228_20200527,,2021-04-30 22:45:22.904455+00:00,2021-04-30 22:45:23.314051+00:00,385,18
ARMS_SWC_Marstrand1_20200228_20200527_MF500,ARMS_Swedish_West_coast_Marstrand1_20200228_20200527,,2021-04-30 22:46:08.353269+00:00,2021-04-30 22:46:08.711306+00:00,1,18
ARMS_SWC_Marstrand1_20200228_20200527_SF40,ARMS_Swedish_West_coast_Marstrand1_20200228_20200527,,2021-04-30 22:46:50.429848+00:00,2021-04-30 22:46:50.762267+00:00,105,18
ARMS_SWC_Preemraff2_20200401_20200715_MF100,ARMS_Swedish_West_coast_Preemraff2_20200401_20200715,,2021-04-30 22:53:17.038455+00:00,2021-04-30 22:53:17.341017+00:00,205,21
ARMS_SWC_Preemraff2_20200401_20200715_MF500,ARMS_Swedish_West_coast_Preemraff2_20200401_20200715,,2021-04-30 22:54:02.799685+00:00,2021-04-30 22:54:03.111191+00:00,258,21
ARMS_SWC_Preemraff2_20200401_20200715_SF40,ARMS_Swedish_West_coast_Preemraff2_20200401_20200715,,2021-04-30 22:54:56.556359+00:00,2021-04-30 22:54:56.898461+00:00,240,21
ARMS_SWC_Preemraff1_20200401_20200715_MF100,ARMS_Swedish_West_coast_Preemraff1_20200401_20200715,,2021-04-30 22:51:36.632778+00:00,2021-04-30 22:51:37.027642+00:00,81,19
ARMS_SWC_Preemraff1_20200401_20200715_SF40,ARMS_Swedish_West_coast_Preemraff1_20200401_20200715,,2021-04-30 22:52:23.972455+00:00,2021-04-30 22:52:24.331730+00:00,222,19
ARMS_SWC_Preemraff1_20200401_20200715_MF500,ARMS_Swedish_West_coast_Preemraff1_20200401_20200715,,2021-05-14 22:43:05.915255+00:00,2021-05-14 22:43:06.287346+00:00,47,19
